,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4797,1,0,1,1,72,1,1,114.05,8289.2,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4798,0,1,0,0,36,1,1,74.9,2659.45,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4799,0,0,1,1,10,1,1,19.8,196.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
4800,1,1,0,0,1,1,1,94.0,94.0,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4801,0,0,1,1,72,1,0,80.85,5824.75,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
4802,0,0,0,0,28,1,0,54.65,1517.5,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
4803,1,0,1,0,38,1,0,91.7,3479.05,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4804,0,0,0,0,61,1,1,118.6,7365.7,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
4805,1,0,1,1,52,1,0,24.55,1331.05,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4806,1,0,0,0,67,1,1,19.45,1195.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4807,0,0,0,1,34,1,1,116.15,3946.9,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4808,0,0,0,0,54,1,0,80.6,4299.95,0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4809,0,0,1,0,1,1,1,20.3,20.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
4810,0,1,0,0,15,1,0,89.85,1424.95,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4811,0,0,0,0,4,1,1,46.0,193.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4812,0,0,0,0,9,1,0,66.25,620.55,1,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
4813,0,0,0,1,46,1,1,99.8,4391.25,0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
4814,0,0,0,0,22,1,1,90.0,1993.8,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
4815,1,0,0,0,38,1,1,70.45,2597.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
4816,0,0,1,1,55,1,1,75.0,4213.9,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
4817,0,0,0,0,1,1,0,19.9,19.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4818,1,1,1,0,64,1,0,80.3,5017.7,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
4819,1,0,0,1,53,1,0,19.75,1052.35,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4820,0,0,1,0,58,1,1,84.3,4916.4,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False
4821,1,0,1,0,56,0,1,54.05,2959.8,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False
4822,1,0,1,1,72,1,1,104.9,7559.55,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False
4823,1,0,0,0,1,1,1,53.95,53.95,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
4824,1,1,1,0,72,1,1,97.25,7133.1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
4825,1,0,0,0,22,1,0,83.05,1799.3,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4826,0,1,0,0,8,1,1,105.5,829.55,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
4827,0,0,0,1,16,1,1,81.0,1312.15,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4828,0,0,0,0,39,0,0,41.1,1597.05,0,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
4829,0,0,0,0,12,1,1,45.0,524.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4830,1,0,1,0,54,1,1,74.55,4191.45,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False
4831,0,0,0,0,18,0,1,40.2,711.95,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
4832,1,0,1,0,32,1,0,70.5,2201.75,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True
4833,0,0,0,0,41,1,1,19.75,806.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4834,1,0,1,1,67,1,0,24.65,1620.45,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4835,1,0,1,0,65,1,1,104.25,6812.95,0,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4836,0,0,0,0,25,1,1,78.35,1837.9,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
4837,0,0,1,1,1,1,1,69.8,69.8,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4838,0,0,1,0,67,1,1,109.7,7344.45,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False
4839,1,1,0,0,7,1,0,73.75,545.15,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4840,0,1,0,0,43,0,1,33.45,1500.25,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
4841,0,0,0,0,24,1,1,94.6,2283.15,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4842,1,1,0,0,9,1,0,54.55,494.05,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4843,1,0,1,1,69,1,0,20.2,1376.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4844,0,0,0,1,37,1,0,20.3,755.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4845,1,0,1,1,20,0,1,39.4,825.4,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
4846,1,0,0,0,7,1,0,69.15,488.65,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4847,0,1,0,0,37,1,1,76.25,2841.55,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4848,0,0,0,0,5,1,1,93.9,486.85,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
4849,1,0,0,0,41,0,1,51.35,2075.1,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
4850,0,0,0,0,54,1,1,100.05,5299.65,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
4851,0,1,0,0,3,1,1,70.4,204.7,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4852,1,1,0,0,69,1,0,20.3,1356.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
4853,0,0,0,0,53,1,1,94.45,5042.75,0,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False
4854,1,0,1,1,18,0,0,46.4,812.4,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
4855,1,0,1,0,64,1,1,104.05,6605.55,0,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False
4856,0,0,1,1,31,1,1,91.15,2995.45,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
4857,0,0,0,0,20,0,0,24.9,505.95,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4858,1,0,1,1,57,1,0,59.6,3509.4,0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True
4859,1,1,1,0,63,1,0,108.5,6991.9,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
4860,1,0,1,1,13,0,0,40.55,590.35,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
4861,0,1,1,0,48,1,1,58.95,2789.7,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
4862,0,0,0,0,2,1,1,70.95,137.95,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4863,1,0,1,1,57,1,0,20.75,1123.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4864,1,0,1,0,71,1,1,113.15,7953.25,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4865,0,0,1,1,7,1,0,48.8,349.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4866,0,0,0,0,16,1,1,63.05,1067.05,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4867,1,0,1,0,34,1,0,100.85,3527.3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4868,0,0,1,0,37,1,1,99.5,3762.0,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4869,1,0,0,0,16,1,1,80.55,1248.9,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
4870,1,0,0,1,48,1,1,64.4,3035.35,0,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
4871,1,0,1,1,58,1,1,75.2,4300.8,0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
4872,0,0,1,0,72,1,1,84.9,6065.3,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
4873,0,0,0,0,7,1,0,19.3,144.95,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4874,0,0,0,0,38,1,1,83.9,3233.6,1,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4875,0,1,1,0,48,1,0,117.45,5438.9,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
4876,1,0,0,0,10,1,1,104.4,1081.45,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
4877,0,0,0,0,30,1,0,74.65,2308.6,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
4878,1,0,1,0,31,1,1,59.05,1882.8,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4879,0,1,0,0,46,1,1,69.1,3255.35,0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
4880,1,0,1,0,50,1,0,20.55,1067.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4881,1,0,1,0,28,1,0,76.55,2065.4,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4882,0,0,0,0,66,0,1,62.5,4136.4,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
4883,1,1,0,0,8,0,1,29.4,221.9,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
4884,0,0,1,1,41,1,1,94.9,3848.0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4885,1,1,1,0,72,1,1,111.65,8022.85,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
4886,0,0,0,0,7,1,0,19.9,173.15,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4887,0,0,1,1,38,1,0,20.45,781.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4888,1,0,0,0,44,1,1,106.05,4510.8,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
4889,1,0,1,1,47,1,1,113.45,5317.8,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4890,1,0,1,1,53,1,1,92.55,4779.45,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
4891,1,0,1,0,4,1,0,65.6,250.1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
4892,1,1,0,0,20,1,1,84.35,1745.2,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4893,1,0,0,0,2,1,0,44.65,74.9,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4894,1,1,1,0,57,1,1,71.1,4140.1,0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False
4895,0,1,1,0,44,1,1,85.15,3670.5,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
4896,1,0,0,0,24,1,1,49.7,1167.8,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
4897,1,0,1,1,15,0,1,30.2,469.65,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4898,0,0,0,0,3,0,0,25.25,58.9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4899,0,0,0,1,4,1,0,84.05,333.55,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4900,1,1,1,0,37,1,1,85.7,3171.15,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4901,0,0,0,0,1,1,1,74.7,74.7,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4902,0,0,0,0,24,1,0,56.35,1381.2,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4903,0,0,0,0,5,1,1,90.8,455.5,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4904,0,0,0,0,33,1,0,107.55,3645.5,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
4905,0,0,1,1,58,1,1,19.85,1158.85,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4906,0,0,1,1,72,1,1,95.9,6954.15,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
4907,0,0,1,0,71,1,0,23.85,1672.1,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4908,0,1,0,0,28,1,1,106.15,3152.5,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
4909,1,0,1,0,51,1,1,83.85,4307.1,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4910,0,0,0,0,30,1,0,85.35,2530.4,1,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4911,1,1,1,0,72,1,1,84.8,6141.65,0,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
4912,1,1,0,0,36,1,1,90.85,3186.7,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4913,1,0,0,1,14,1,0,76.1,1054.8,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False
4914,0,0,1,1,72,1,0,74.55,5430.65,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True
4915,0,0,1,1,22,0,0,39.2,849.9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4916,0,0,0,0,2,1,0,79.55,151.75,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4917,0,0,0,0,15,1,0,19.6,299.4,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4918,1,0,1,1,51,1,0,19.55,1086.75,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
4919,1,0,1,0,70,0,1,39.15,2692.75,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False
4920,0,0,1,1,71,1,0,20.1,1389.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4921,0,0,1,1,39,1,1,99.95,3767.4,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
4922,0,0,1,1,61,1,0,59.8,3641.5,0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4923,0,0,0,0,52,1,1,49.75,2535.55,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4924,0,0,0,0,1,0,1,35.75,35.75,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4925,1,0,1,0,64,1,1,108.5,6880.85,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
4926,1,0,1,0,62,1,1,60.15,3753.2,0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False
4927,1,0,1,0,30,1,0,19.05,637.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4928,0,1,1,1,4,1,0,46.0,181.6,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4929,1,1,1,0,63,1,1,84.0,5329.55,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
4930,0,0,0,0,1,1,1,44.55,44.55,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4931,1,0,1,0,15,1,1,103.45,1539.8,0,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
4932,1,0,1,1,27,1,1,80.65,2209.75,0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
4933,0,0,0,1,4,0,1,57.2,223.75,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
4934,0,0,1,0,72,1,1,110.75,7751.7,0,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
4935,1,1,1,0,45,1,0,24.7,1174.35,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4936,0,1,0,0,45,1,1,97.05,4385.05,0,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
4937,0,0,0,0,36,1,1,76.35,2606.35,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
4938,1,0,1,1,17,1,1,89.4,1539.45,1,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
4939,1,0,0,0,1,1,0,18.9,18.9,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4940,1,1,0,0,16,1,1,74.45,1261.35,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4941,1,0,0,0,3,1,1,19.8,58.15,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4942,1,0,1,1,4,1,1,50.9,225.6,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4943,0,0,1,0,71,1,1,84.4,5969.3,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
4944,1,0,1,1,10,1,1,24.4,253.9,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4945,1,0,1,1,20,1,0,20.05,400.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4946,1,0,0,0,4,1,1,81.0,340.85,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4947,1,0,0,0,26,1,1,98.35,2515.3,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4948,0,0,0,0,4,1,0,55.5,227.35,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
4949,1,0,0,0,5,0,1,51.0,305.95,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
4950,0,0,1,0,4,1,1,91.65,365.4,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4951,1,1,1,0,29,1,1,84.3,2357.75,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4952,1,0,0,0,2,1,0,100.2,198.5,0,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
4953,0,0,0,0,29,1,0,19.4,554.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4954,1,0,0,1,1,1,1,90.85,90.85,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4955,1,0,0,0,1,1,0,69.4,69.4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4956,0,1,0,0,8,1,1,94.45,742.95,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
4957,1,0,0,0,13,1,1,20.4,251.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
4958,0,0,1,0,59,1,1,94.75,5597.65,0,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4959,0,0,1,1,1,1,1,20.15,20.15,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
4960,1,1,0,0,50,1,1,95.7,4816.7,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
4961,1,0,1,0,18,1,1,44.35,768.05,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4962,0,0,1,1,17,1,0,74.55,1215.8,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
4963,1,0,1,0,47,1,0,73.6,3522.65,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
4964,0,0,0,0,26,1,1,74.95,1834.95,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4965,0,0,0,0,6,0,1,47.95,305.1,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4966,1,0,1,1,19,1,0,50.1,910.45,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4967,0,0,0,0,3,1,1,63.6,155.65,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
4968,0,1,1,1,68,0,1,53.0,3656.25,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
4969,0,0,1,0,2,1,0,19.85,52.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
4970,1,0,0,0,7,0,1,24.35,150.85,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4971,0,0,0,0,18,1,1,19.55,389.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
4972,0,0,1,0,71,1,0,25.05,1873.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False
4973,1,1,1,0,13,1,0,93.8,1261.0,0,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
4974,1,0,0,0,3,0,1,36.85,108.7,1,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
4975,1,0,1,0,72,1,1,103.75,7346.2,0,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
4976,1,0,1,1,66,0,1,56.75,3708.4,0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False
4977,1,0,1,1,24,1,1,20.8,469.65,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4978,0,0,0,0,1,1,1,44.1,44.1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4979,0,0,1,1,56,1,1,24.45,1385.85,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
4980,0,1,1,0,22,1,0,25.6,548.8,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
4981,1,0,0,0,14,0,1,50.75,712.75,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
4982,0,1,1,0,61,1,1,104.4,6405.0,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
4983,0,1,1,0,40,0,1,39.3,1637.4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
4984,0,0,0,0,42,1,0,59.65,2536.55,0,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4985,0,0,1,1,72,1,1,83.3,6042.7,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
4986,0,0,0,0,12,1,1,79.55,958.25,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
4987,1,0,1,0,71,1,0,24.45,1730.65,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4988,0,0,1,0,26,1,0,19.2,459.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4989,0,0,0,1,7,0,0,29.8,201.95,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4990,0,0,1,1,6,1,0,45.5,285.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4991,0,0,0,0,58,1,1,106.45,6145.85,1,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
4992,1,0,1,0,51,0,1,30.05,1529.45,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
